Name,Price,Rating
Pinot Gris Alsace Réserve 2016,17.45,3.8
Louro do Bolo Godello Valdeorras 2018,18.9,4.0
Riesling 2017,11.5,3.7
The Y Series Riesling 2017,11.5,3.4
Classic Pinot Gris 2015,13.6,3.8
Las Moras Chardonnay 2018,6.21,3.3
Bianco Passivento 2018,8.29,3.9
Sauvignon Blanc 2018,6.84,3.6
Riesling Trocken 2014,10.67,3.8
Albariño 2018,15.5,3.8
Kiedrich Gräfenberg Riesling Trocken GG 2013,73.9,3.8
Pinot Grigio 2018,7.15,3.5
Pinot Gris 2017,9.99,3.6
Sauvignon Blanc 2018,10.91,3.5
Classic Riesling 2016,16.52,3.7
Estate Sauvignon Blanc 2018,10.68,3.6
Pouilly-Fumé En Travertin 2017,18.95,4.1
Mademoiselle de T Pouilly-Fumé 2018,18.29,4.1
Mongris Collio Pinot Grigio 2018,12.95,3.8
Chenin Blanc 2019,6.33,3.8
Barrel Fermented Chenin Blanc 2017,17.99,4.1
Magic Mountain Rüdesheimer Riesling 2016,17.5,3.8
Chardonnay 2018,10.23,3.7
Riesling Trocken 2018,10.71,3.8
Kali Hart Chardonnay 2016,24.02,3.6
Urra di Mare 2018,10.56,3.8
Coteaux Varois en Provence Blanc 2015,20.5,4.0
Chablis 2018,17.9,3.8
Chablis 2016,23.0,3.9
Inzolia Sicilia 2017,6.54,3.6
Angimbé (Tenuta Ficuzza) 2018,8.68,3.7
Sauvignon Blanc 2019,9.53,4.1
Terre Bianche Torbato Alghero 2018,8.9,3.7
Felino Chardonnay 2018,12.99,3.8
Chardonnay Reserva 2018,10.66,3.5
Verdejo 2018,9.37,3.7
Muros Antigos Loureiro 2018,7.9,3.8
Chenin Blanc 2018,9.75,3.5
Clifford Bay Reserve Sauvignon Blanc 2018,19.55,4.2
Castell De Raimat Chardonnay 2018,9.39,3.6
Pinot Grigio Riserva Trentino 2017,8.0,3.6
Bianco di Custoza Superiore Cà del Magro 2017,9.22,3.8
Danie de Wet Chardonnay 2017,15.5,3.7
Chardonnay 2019,14.5,3.9
Baron de L Pouilly-Fumé 2015,97.04,4.4
Chardonnay Penedès 3055 2018,14.38,3.7
Aconcagua Costa Sauvignon Blanc 2017,16.08,3.7
Verdicchio dei Castelli di Jesi 2016,17.4,3.8
Le Vaglie Verdicchio dei Castelli di Jesi Classico 2018,10.9,3.9
Blanc 2018,4.95,3.8
Quant Riesling 2018,8.5,4.0
Basa Blanco 2018,7.95,3.8
Signature Sauvignon Blanc 2019,6.5,3.7
Riesling 2015,13.95,3.8
Sauvignon Blanc (Select Terroir Reserva) 2018,7.66,3.7
Grand Estates Chardonnay 2016,12.99,3.9
Alentejano Branco 2017,10.63,3.8
Qvinterra Riesling Trocken 2018,10.8,3.8
Sancerre Blanc 2017,37.63,3.8
Director's Cut Chardonnay 2016,27.9,4.1
Rueda Verdejo 2018,8.29,3.6
Altavilla della Corte Grillo 2016,10.69,3.6
Villa Solais Vermentino di Sardegna 2017,6.9,3.7
Sauvignon Blanc Reserve Collection Elgin 2018,18.9,3.9
Estate Sauvignon Blanc (Varietales) 2018,14.89,3.6
Villa Antinori Toscana Bianco 2019,8.68,3.8
Vouvray Classic 2017,17.85,3.9
Grüner Veltliner 2018,9.72,3.8
The Winemaster's Chardonnay 2015,6.63,3.5
Torrontes 2017,8.89,3.6
Chardonnay 2018,11.45,3.7
Riesling Trocken 2016,9.99,3.9
Las Mulas Reserva Sauvignon Blanc 2018,9.9,3.6
Riesling Trocken 2018,10.99,3.5
Louro do Bolo Godello Valdeorras 2016,15.95,3.9
Riesling Trocken 2016,14.29,3.8
Riesling Trocken 2017,11.51,3.7
Brolettino Lugana 2018,14.52,4.1
Condrieu La Doriane 2016,82.0,4.2
Viña Sol Original 2019,5.95,3.6
Chardonnay 2017,12.9,3.4
Wild Yeast Chardonnay 2018,15.69,3.9
Adorato Appassionato Bianco 2018,10.9,3.5
Gewürztraminer 2015,14.95,3.8
Verdejo 2019,6.85,3.8
Sauvignon Blanc 2019,9.99,3.6
Côtes du Rhône Réserve Blanc 2016,6.85,3.5
Le Vaglie Verdicchio dei Castelli di Jesi Classico 2015,9.9,3.8
As Sortes Val do Bibei Godello 2015,39.95,4.2
Châteauneuf-du-Pape Les Sinards Blanc 2017,30.74,4.1
Filius Chardonnay 2017,20.9,3.7
Castel Firmian Pinot Grigio Trentino 2018,7.66,3.8
Estate Chardonnay 2016,8.9,3.5
Rías Baixas Albariño 2017,16.9,4.1
Mâcon-Villages Blanc 2018,14.54,3.8
Original Chenin Blanc (Unwooded) 2018,12.5,3.7
Muros Antigos Escolha 2018,6.5,3.6
Central Coast Chardonnay 2016,13.9,3.7
Mannequin 2017,37.04,4.0
Corton-Charlemagne Grand Cru 2009,249.95,4.4
Chenin Blanc Secateurs 2019,9.89,3.7
La Fuga Chardonnay Contessa Entellina 2018,11.5,3.8
Sancerre Blanc 2017,33.87,3.9
Côtes-du-Rhône Blanc 2017,13.04,3.5
Napa Valley Estate Chardonnay 2016,19.39,3.8
Chardonnay 2018,7.75,3.6
Riesling 2015,24.45,3.9
Riesling 2018,8.5,3.8
Roero Arneis 2018,21.18,3.8
Pinot Grigio 2018,10.95,3.8
Chardonnay 2017,10.9,3.6
Le Finage Chablis 2017,22.78,3.7
Chardonnay 2018,6.33,3.9
Garnacha Blanca 2017,9.9,3.7
Napa Valley Chardonnay 2013,22.9,3.7
Win Win Riesling 2018,9.7,3.8
Albariño 2018,13.16,4.0
Chardonnay (Reserva) 2019,7.89,3.4
Chardonnay 2018,12.5,3.8
The Winemaster's Sauvignon Blanc 2018,6.3,3.7
Sancerre Blanc 2018,24.0,4.0
Fiano Di Avellino 2018,11.49,3.8
Chardonnay 2018,5.69,3.6
Pazo das Bruxas 2018,12.09,3.8
Chenin Blanc 2019,5.95,3.8
Chardonnay 2017,12.49,3.8
Molin Lugana 2015,16.59,3.8
Mosel Alte Reben Riesling 2016,17.35,4.0
Gewürztraminer 2018,11.6,4.0
Grande Réserve Sancerre Blanc 2018,26.04,3.9
Riesling Trocken 2018,8.9,3.6
As Sortes Val do Bibei Godello 2014,39.9,4.2
Grüner Veltliner vom Haus 2017,8.69,3.8
Fumé Blanc 2016,20.96,3.7
Colle dei Tigli Bianco del Veneto 2018,5.12,4.0
Blindfold 2017,37.53,4.1
Grand Régnard Chablis 2018,36.9,4.3
Life from Stone Sauvignon Blanc 2019,12.57,4.2
Scaia Bianco (Garganega - Chardonnay) 2019,8.25,4.1
Gentil 2018,9.6,3.8
Chardonnay 2016,9.95,3.4
Chardonnay 2016,19.95,3.7
Rossj-Bass Langhe 2017,83.15,4.2
Riesling Trocken 2017,11.19,3.6
Raízes Terroir Sauvignon Blanc 2016,10.5,3.7
Chardonnay 2015,24.5,4.0
Signature Chenin Blanc 2019,6.5,3.7
Torrontes 2019,13.15,3.8
Contacto Alvarinho 2019,11.6,3.8
Vinho Verde 2017,8.92,3.9
Pouilly-Fuissé 2018,29.37,4.1
Douro Duas Quintas Branco 2018,10.63,4.0
Panamera Chardonnay 2018,8.28,4.1
Sauvignon Blanc 2019,7.44,4.0
Pouilly-Fumé 2018,22.3,4.1
Branco 2017,9.12,3.7
Rioja Blanco 2017,5.29,3.4
Sauvignon Blanc 2019,10.42,4.2
Solosole Vermentino 2018,12.57,3.8
Riesling Trocken 2018,10.09,3.7
Viña Sol Blanco 2018,11.69,3.5
Castello della Sala Conte della Vipera 2018,20.9,4.1
Assyrtiko Santorini 2018,26.95,4.0
Rias Baixas Albarino 2018,9.5,3.9
Chardonnay - Pinot Noir 2018,12.0,3.8
Chardonnay de Purcari 2018,10.98,4.1
Pinot Grigio 2018,17.41,4.0
Ardèche Chardonnay 2017,7.31,3.6
Haus Klosterberg Riesling Trocken 2018,9.9,4.1
Ca'Marcanda Vistamare Toscana 2016,41.9,4.2
Chardonnay 2018,11.5,3.8
Koonunga Hill Chardonnay 2018,9.38,3.3
Grand Ardèche Chardonnay 2017,10.63,4.0
Verdejo 2019,10.95,3.9
Ca'Marcanda Vistamare Toscana 2017,41.9,4.2
Blanco (Verdejo) 2019,6.89,3.6
The Y Series Viognier 2018,11.9,3.5
Riva Ranch Chardonnay 2018,18.29,4.0
Blanco Fermentado en Barrica 2018,9.9,3.7
Mount Hermon White 2017,12.14,3.7
Lighea 2018,11.5,4.0
Chardonnay 2018,22.35,3.9
Cometa 2017,32.86,4.1
Pinot Grigio 2018,18.19,4.0
Chardonnay 2017,27.9,4.2
Pinot Grigio 2017,8.19,3.5
Chardonnay 2018,8.25,3.4
Dry Riesling 2012,12.49,3.7
Chenin Blanc (Free-Run Steen) 2017,7.19,3.6
Central Coast Chardonnay 2013,24.95,3.7
Mâcon-Villages 2018,11.4,3.8
Mâcon-Villages 2018,13.6,3.8
Pouilly-Fumé 2018,32.9,4.0
Terras Gauda O Rosal 2019,12.41,4.1
Schulthauser Weissburgunder (Pinot Bianco) 2018,11.54,3.8
Pinot Grigio de Purcari 2018,10.98,4.2
Leone d'Almerita (Tenuta Regaleali) 2018,8.9,3.8
Riesling Trocken 2018,11.5,3.9
Riesling Alsace Cuvée Frédéric Emile 2011,44.61,3.9
Hard Chard 2019,8.79,3.6
Mongris Collio Pinot Grigio 2017,12.33,3.7
Umbria Bianco 2018,7.45,3.6
Chardonnay 2017,39.8,4.1
Sauvignon Blanc 2018,8.25,3.8
Condrieu 2016,52.01,4.0
The Hermit Crab Viognier - Marsanne 2016,13.15,3.8
Orvieto Classico Bianco 2017,6.54,3.7
GB Sauvage Riesling 2018,9.65,3.7
San Vincenzo 2018,12.19,3.8
Verdicchio Del Castelli Di Jesi Classico 2018,7.55,3.5
Viña Esmeralda 2019,7.45,4.0
Capellanía 2014,22.85,4.1
Riesling Trocken 2018,13.9,4.0
Sauvignon Blanc 2018,10.89,4.1
Esporão Reserva Branco 2018,13.47,4.1
Chardonnay 2014,36.79,4.1
AVETA Sauvignon Blanc 2016,29.77,4.1
Douro Redoma Branco 2017,19.42,4.1
Da'Divas Chardonnay 2015,14.57,3.6
Max Reserva Chardonnay 2016,13.16,3.7
Saar Riesling 2015,12.45,3.8
San Valentín Parellada 2019,5.49,4.2
Regaleali Bianco Sicilia 2018,7.7,3.7
Sauvignon Blanc 2019,11.45,3.8
Verdeo Verdejo 2018,7.75,3.7
120 Reserva Especial Chardonnay 2018,7.8,3.3
Chablis ‘Saint Martin’ 2017,25.24,3.8
Chardonnay 2018,14.36,3.8
Sauvignon Blanc Attitude 2018,12.51,3.8
Santa Barbara County Chardonnay 2016,28.9,4.1
Chablis 2018,19.79,3.8
Torrontes 2015,8.4,3.5
Chardonnay Puglia 2018,9.56,3.6
Leone d'Almerita (Tenuta Regaleali) 2017,9.59,3.9
Is Argiolas Vermentino di Sardegna 2018,10.7,4.0
Albariño 2018,14.38,3.9
Chardonnay (1685 Series) 2018,10.66,3.8
Rueda Verdejo 2017,5.99,3.5
Dry Riesling 2017,10.18,3.7
La Segreta Il Bianco 2018,7.5,3.7
Sharis 2018,14.4,3.8
Chardonnay 2018,15.79,4.0
Sauvignon Blanc 2018,17.95,4.1
Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2016,39.9,4.1
Classic Riesling 2015,13.6,3.7
Retsina N.V.,3.95,2.6
Petit Bourgeois Sauvignon Blanc 2018,9.95,3.7
Chardonnay 2016,12.51,3.6
Vintage Tunina 2015,48.76,4.3
Medalla Real Gran Reserva Chardonnay 2017,13.15,3.8
Eins Zwei Dry Riesling 2017,12.19,3.8
Falanghina 2018,9.25,3.7
Gewürztraminer Somontano 2018,9.99,4.1
Hard Chard 2018,8.9,3.7
Sauvignon Blanc 2019,13.79,4.1
La Segreta Il Bianco 2017,8.4,3.5
Chardonnay 2018,8.72,3.4
Chardonnay 2018,22.8,4.2
Chardonnay 2013,35.5,3.7
EDDA Bianco 2018,11.45,4.1
Alvarinho 2019,13.26,4.1
Chardonnay 2016,25.9,4.2
Albariño 2016,19.87,3.8
Cellar Selection Marlborough Sauvignon Blanc 2019,9.65,3.9
Chardonnay 2017,16.74,3.9
Grüner Veltliner Federspiel Terrassen 2018,6.73,3.7
Duett 2018,6.81,3.8
Chablis ‘Saint Martin’ 2018,24.99,3.8
Alvarinho Deu La Deu 2018,9.55,3.8
Pinot Grigio 2018,5.32,3.7
Gewürztraminer Alsace 2016,16.9,3.9
Chablis ‘Les Chanoines’ 2018,21.99,3.7
Verdejo Rueda 2018,8.24,3.8
Pfefferer 2019,8.72,4.2
Costamolino Vermentino di Sardegna 2018,9.5,3.8
Sauvignon Blanc 2019,6.77,4.1
Chardonnay 2016,65.9,4.4
Pouilly-Fuissé 2017,28.13,4.0
Gentil 2017,12.03,3.8
Sauvignon Blanc 2018,10.95,4.2
Arneis Langhe Blangé 2018,16.47,4.0
Sauvignon Blanc 2018,10.45,4.0
Verdejo 2018,5.7,3.6
Chablis 2017,21.35,3.8
Domaine Sainte Claire Chablis 2018,19.2,3.9
Gelblack Riesling Trocken 2018,14.51,4.1
Founders' Estate Chardonnay 2016,11.6,3.7
Chardonnay 2017,13.55,3.9
Belleruche Côtes-du-Rhône Blanc 2017,10.91,3.7
Drouhin - Vaudon Chablis Réserve De Vaudon 2018,21.34,4.0
Riesling 2018,9.4,3.8
Kung Fu Girl Riesling 2018,16.92,3.8
Morning Fog Chardonnay 2018,10.32,3.9
Chardonnay 2016,12.5,3.8
Pouilly-Fumé 2017,68.0,4.1
Rías Baixas Albariño 2018,7.95,3.8
Chardonnay 2018,39.9,4.3
Contacto Alvarinho 2018,8.9,3.8
Blanco 2018,5.9,3.7
Chardonnay 2017,6.95,3.6
Sauvignon Blanc (Reserva) 2018,7.96,3.5
Chablis 2015,22.39,3.8
Sauvignon Blanc 2019,7.79,4.0
Sauvignon Blanc 2018,14.95,4.1
Sauvignon Blanc 2019,26.7,4.2
Morning Fog Chardonnay 2016,14.29,3.9
I Frati Lugana 2019,11.2,4.2
Villa Antinori Toscana Bianco 2018,8.68,3.9
Private Bin Sauvignon Blanc 2019,10.6,4.1
Blanco (Verdejo) 2018,6.3,3.7
Sauvignon Blanc 2019,10.66,4.0
Vinho Verde Sweet N.V.,5.05,4.0
Sauvignon Blanc 2018,14.9,3.9
Sauvignon Blanc 2019,7.75,4.2
Vinho Verde Branco N.V.,4.35,3.7
